Interception [mm/h]
0
0.000352941176470588
0.00141176470588235
0.01
0.02
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0236363636363636
0.0189090909090909
0.00472727272727273
0.00472727272727273
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0135
0.0135
0.0135
0
0
0
0
0.0135
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0315
0.0045
0
0
0.009
0
0
0
0
0
0
0
0
0
0.0124067796610169
0.0248135593220339
0.00620338983050847
0
0
0
0
0
0
0
0.0496271186440678
0.0744406779661017
0.0744406779661017
0.0620338983050847
0
0.0124067796610169
0
0.0124067796610169
0.0248135593220339
0.0124067796610169
0.0359016393442623
0.0538524590163934
0.0777868852459016
0.0418852459016393
0.0598360655737705
0.0598360655737705
0.0179508196721311
0
0.00598360655737705
0
0
0.0119672131147541
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0495
0.099
0
0
0.0495
0
0
0
0
0
0
0
0.0165
0
0.0495
0
0
0
0
0
0
0
0
0.043
0.258
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.15
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.3008
0
0
0
0
0.0752
0
0
0.00542105263157895
0.0216842105263158
0
0.0162631578947368
0
0.0108421052631579
0.0216842105263158
0.0108421052631579
0.0162631578947368
0.0487894736842105
0.0271052631578947
0.0216842105263158
0.00542105263157895
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0164571428571429
0
0
0
0.00822857142857143
0.0164571428571429
0.00822857142857143
0.0658285714285714
0.0658285714285714
0.0658285714285714
0.0411428571428571
0
0
0
0
0
0
0
0
0
0
0
0
0.0408
0.102
0.0408
0.0612
0
0
0
0
0.0204
0.0204
0.0204
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0570434782608696
0.0213913043478261
0.0285217391304348
0.0285217391304348
0.0570434782608696
0.121217391304348
0.0570434782608696
0.0356521739130435
0.0071304347826087
0.0142608695652174
0.0641739130434783
0.0484468085106383
0.0161489361702128
0
0
0
0
0
0.00538297872340426
0
0.00538297872340426
0.00538297872340426
0
0
0
0.00538297872340426
0.0376808510638298
0.00538297872340426
0.0107659574468085
0.0484468085106383
0.0538297872340426
0.00538297872340426
0.00538297872340426
0
0
0.008
0.008
0.008
0.008
0.008
0.032
0.016
0
0.024
0.016
0
0
0.024
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00876923076923077
0
0
0
0
0.0175384615384615
0
0.0175384615384615
0.0350769230769231
0.0175384615384615
0.0175384615384615
0
0.000401869158878505
0.000803738317757009
0.000803738317757009
0.00241121495327103
0.000803738317757009
0
0.00160747663551402
0.00120560747663551
0.000803738317757009
0.00683177570093458
0.0112523364485981
0.00361682242990654
0.000401869158878505
0.000401869158878505
0.000401869158878505
0.00160747663551402
0
0
0
0.00321495327102804
0.00120560747663551
0.00281308411214953
0.00241121495327103
0.00555371900826446
0.00912396694214876
0.00515702479338843
0.00317355371900826
0.000793388429752066
0.0011900826446281
0.0011900826446281
0.0023801652892562
0.00515702479338843
0.00198347107438017
0.00277685950413223
0.00436363636363636
0.00158677685950413
0.000396694214876033
0
0
0
0
0
0
0
0.00317355371900826
0
0
0
0
0
0
0
0
0.01225
0.01225
0
0
0
0
0
0
0
0
0
0.0245
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00226086956521739
0.0203478260869565
0.0180869565217391
0
0.00226086956521739
0.00226086956521739
0
0.00452173913043478
0.00226086956521739
0.00927272727272727
0.00927272727272727
0.0278181818181818
0
0
0.00463636363636364
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.025
0
0.0125
0
0
0
0.0125
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.023
0
0
0
0
0.023
0.00417391304347826
0.00208695652173913
0
0
0.00417391304347826
0.0104347826086957
0
0
0
0
0
0
0
0
0
0
0
0.0250434782608696
0.00208695652173913
0
0
0
0
0
0
0
0.062
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000758169934640523
0.000758169934640523
0.000758169934640523
0.00227450980392157
0.00379084967320261
0.00530718954248366
0.00530718954248366
0.00606535947712418
0.00606535947712418
0.00379084967320261
0.00416993464052288
0.00454901960784314
0.0049281045751634
0.00416993464052288
0.00189542483660131
0.00113725490196078
0.00151633986928105
0.000758169934640523
0.00133333333333333
0.000533333333333333
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00186666666666667
0.0048
0.0064
0.00666666666666667
0.00693333333333333
0.0072
0.00613333333333333
0.00613333333333333
0.00704306220095694
0.00660287081339713
0.00308133971291866
0.00440191387559809
0.00308133971291866
0.00440191387559809
0.00550239234449761
0.00330143540669856
0.0050622009569378
0.00352153110047847
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0383333333333333
0.0306666666666667
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006875
0.006875
0
0
0.061875
0.06875
0.020625
0.034375
0.075625
0.034375
0.048125
0.020625
0
0.055
0.075625
0.020625
0.006875
0.01375
0
0
0
0.00532291666666667
0
0.00532291666666667
0
0
0
0.0106458333333333
0
0
0
0.00532291666666667
0.0372604166666667
0.01596875
0.0106458333333333
0.0532291666666667
0.0212916666666667
0.01596875
0.122427083333333
0.106458333333333
0.0585520833333333
0.0425833333333333
0.0356363636363636
0.00890909090909091
0.00890909090909091
0.0133636363636364
0.0133636363636364
0.00890909090909091
0.00445454545454545
0
0.00445454545454545
0
0
0
0
0
0
0.0400909090909091
0.0222727272727273
0.0178181818181818
0.00890909090909091
0.00445454545454545
0
0.0400909090909091
0.00890909090909091
0.00445454545454545
0
0.26325
0
0.043875
0
0
0
0
0
0.043875
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0119827586206897
0
0.0191724137931035
0.0191724137931035
0.0191724137931035
0.00718965517241379
0.00239655172413793
0.00239655172413793
0.00479310344827586
0.00239655172413793
0.00239655172413793
0.0119827586206897
0.00479310344827586
0.00239655172413793
0.00718965517241379
0.0119827586206897
0.00958620689655173
0
0
0
0
0
0
0
0
0
0
0
0.125333333333333
0.0626666666666667
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00541666666666667
0.01625
0.00541666666666667
0.00270833333333333
0.00270833333333333
0.0189583333333333
0.0108333333333333
0
0
0.00270833333333333
0
0
0
0
0
0
0
0
0.00111267605633803
0.00222535211267606
0.0077887323943662
0.00556338028169014
0.0133521126760563
0.0100140845070423
0.037830985915493
0.0367183098591549
0.0267042253521127
0.0267042253521127
0.0344929577464789
0.00890140845070423
0.00445070422535211
0.00222535211267606
0.0122394366197183
0.00445070422535211
0.037830985915493
0.0422816901408451
0
0
0.00111267605633803
0
0
0
0.0132323232323232
0.0608686868686869
0.0396969696969697
0.0132323232323232
0.0185252525252525
0.0714545454545455
0
0.121737373737374
0.00264646464646465
0.0476363636363636
0
0.00529292929292929
0.00264646464646465
0.00264646464646465
0
0.0105858585858586
0.0502828282828283
0.0238181818181818
0.0132323232323232
0.0185252525252525
0.00793939393939394
0
0
0.00548181818181818
0.00365454545454546
0.00182727272727273
0
0
0
0
0
0
0.00365454545454546
0.0127909090909091
0.0164454545454545
0.0274090909090909
0.0365454545454545
0.0328909090909091
0.0347181818181818
0.00365454545454546
0
0
0.0219272727272727
0
0
0
0
0
0.051
0
0
0
0.017
0.034
0.085
0.034
0.034
0.068
0.034
0.034
0
0
0
0
0
0
0
0
0
0
0.068
0.0123471074380165
0.00617355371900826
0.0123471074380165
0
0
0.0267520661157025
0.00823140495867769
0.00411570247933884
0.00411570247933884
0.00823140495867769
0.00823140495867769
0.00205785123966942
0.00411570247933884
0.00823140495867769
0
0.0102892561983471
0.0246942148760331
0.0123471074380165
0.0267520661157025
0.0411570247933884
0.0267520661157025
0
0.00205785123966942
0
0
0
0
0
0
0
0
0.00679439252336449
0
0.00679439252336449
0
0.013588785046729
0.00679439252336449
0
0
0.00679439252336449
0.0339719626168224
0.0611495327102804
0.25818691588785
0.142682242990654
0.0679439252336449
0
0
0.122299065420561
0.0354974093264249
0.010440414507772
0.00626424870466321
0
0
0.0313212435233161
0.0146165803108808
0
0
0.00417616580310881
0.0167046632124352
0.0626424870466321
0.0856113989637306
0.0125284974093264
0.00417616580310881
0
0
0
0
0.010440414507772
0.00835233160621762
0.0751709844559586
0.0229689119170984
0.0020880829015544
0
0.110666666666667
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.110666666666667
0.332
0.221333333333333
0.110666666666667
0.110666666666667
0.00923529411764706
0
0
0
0
0
0
0.00923529411764706
0
0
0
0
0
0
0
0
0
0.0369411764705882
0.0738823529411765
0.0831176470588235
0.101588235294118
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.037
0.296
0
0.148
0
0
0
0
0
0
0
0
0
0
0
0.0364
0
0
0.1456
0.0364
0.0728
0
0
0
0
0
0.0364
0.0364
0
0
0
0
0
0
0.01088
0
0.00816
0.00272
0.00544
0.00544
0.00544
0.00544
0.00544
0.00816
0.00544
0
0.00272
0.00272
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.055
0.00269230769230769
0.00807692307692308
0.00807692307692308
0.0107692307692308
0.00538461538461539
0.00673076923076923
0.00807692307692308
0.00807692307692308
0.00538461538461539
0
0
0.00269230769230769
0
0
0
0.00134615384615385
0.00269230769230769
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1902
0
0
0
0
0
0
0
0
0
0.951
0
0
0
0
0
0
0
0
0
0
0.7608
0.168346153846154
1.23453846153846
0.0561153846153846
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0474864864864865
0.712297297297297
0.94972972972973
0.0474864864864865
0.0288611111111111
0.230888888888889
0.461777777777778
0.0865833333333333
0.173166666666667
0.0288611111111111
0
0
0.0288611111111111
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.075
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.400826086956522
0.0572608695652174
0
0
0.858913043478261
0
0
0
0
0
0.15
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0537258883248731
0.101482233502538
0.0895431472081218
0.119390862944162
0.185055837563452
0.250720812182741
0.0119390862944162
0
0
0
0.250720812182741
0.0895431472081218
0.0238781725888325
0
0.0550384615384615
0.165115384615385
0
0.0550384615384615
0.0550384615384615
0
0
0.0550384615384615
0
0
0
0
0.275192307692308
0
0
0.220153846153846
0.275192307692308
0
0
0
0
0.220153846153846
0.0550384615384615
0
0
0
0.0142409638554217
0
0
0
0
0
0
0
0
0
0.299060240963855
0.17089156626506
0.128168674698795
0.0284819277108434
0
0.0142409638554217
0.128168674698795
0.128168674698795
0.113927710843373
0.128168674698795
0.0284819277108434
0.00664948453608248
0.0199484536082474
0.00664948453608248
0.0332474226804124
0.0199484536082474
0.0265979381443299
0.00664948453608248
0.00664948453608248
0.013298969072165
0
0.00664948453608248
0.146288659793814
0.126340206185567
0.0531958762886598
0
0.013298969072165
0.0531958762886598
0.0398969072164949
0.00664948453608248
0.0332474226804124
0.0199484536082474
0
0.00664948453608248
0
0
0
0
0.0460606060606061
0.0460606060606061
0.0287878787878788
0.0172727272727273
0.0978787878787879
0.0518181818181818
0.103636363636364
0.138181818181818
0.0863636363636364
0
0.0172727272727273
0.0172727272727273
0.00575757575757576
0
0.0345454545454545
0.023030303030303
0.0345454545454545
0.00575757575757576
0
0.00575757575757576
0
0
0
0
0.0575
0
0.0191666666666667
0.0191666666666667
0
0
0
0
0
0.0766666666666667
0.0575
0.0575
0
0.0766666666666667
0.0383333333333333
0.0191666666666667
0.0191666666666667
0.0383333333333333
0.0766666666666667
0.0766666666666667
0.0575
0.0116756756756757
0.0175135135135135
0.00583783783783784
0
0
0
0
0
0.00583783783783784
0.00583783783783784
0
0
0
0.00583783783783784
0.00583783783783784
0
0
0
0.122594594594595
0.00583783783783784
0.00583783783783784
0.00583783783783784
0
0.0175135135135135
0
0.150333333333333
0.0751666666666667
0
0
0
0
0
0
0
0
0
0.0751666666666667
0.0751666666666667
0
0
0.0751666666666667
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00279166666666667
0.00279166666666667
0.00558333333333333
0.0446666666666667
0.0335
0.0307083333333333
0
0.0111666666666667
0
0
0.00279166666666667
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.075
0
0
1.1868
0
0.6708
0.1548
0.0516
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.212571428571429
0.850285714285714
0.584571428571429
0.212571428571429
0
0
0
0
0
0
0
0
0
0
0
0.0751764705882353
0.0751764705882353
0.150352941176471
0
0
0.150352941176471
0.526235294117647
0
0.0751764705882353
0
0
0
0
0
0.0751764705882353
0.0751764705882353
0.0751764705882353
0.343058823529412
0.0571764705882353
0
0
0.114352941176471
0.0571764705882353
0.0571764705882353
0
0.0571764705882353
0.171529411764706
0
0
0
0
0.114352941176471
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.075
0
0
0
0.075
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.075
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.055625
0.389375
0.278125
0.166875
0.166875
0.166875
0
0.055625
0.055625
0
0.051
0.102
0.306
0.306
0.408
0.306
0.204
0.204
0.153
0.102
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.300533333333333
0.375666666666667
0.2254
0.0751333333333333
0
0.150266666666667
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.15
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.372166666666667
0
0
0
0
0.744333333333333
0.1595
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.150222222222222
0.525777777777778
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.213357142857143
0.0853428571428572
0.170685714285714
0.682742857142857
0.256028571428571
0.682742857142857
0.5974
0.2987
0.300705882352941
0.375882352941177
0
0
0
0
0.150352941176471
0.451058823529412
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0108245614035088
0
0
0
0
0.119070175438596
0.108245614035088
0.0541228070175439
0.151543859649123
0.108245614035088
0.0324736842105263
0.0216491228070175
0
0
0
0
0
0
0
0.0108245614035088
0
0
0
