2.081699999999999818e+03
2.105699999999999818e+03
2.129699999999999818e+03
2.153699999999999818e+03
2.177699999999999818e+03
2.201699999999999818e+03
2.225699999999999818e+03
2.249699999999999818e+03
2.273699999999999818e+03
2.297699999999999818e+03
2.321699999999999818e+03
2.345699999999999818e+03
2.369699999999999818e+03
2.393699999999999818e+03
2.417699999999999818e+03
2.441699999999999818e+03
2.465699999999999818e+03
2.489699999999999818e+03
2.513699999999999818e+03
2.537699999999999818e+03
2.561699999999999818e+03
2.585699999999999818e+03
2.609699999999999818e+03
2.633699999999999818e+03
2.657699999999999818e+03
2.681699999999999818e+03
2.705699999999999818e+03
2.729699999999999818e+03
2.753699999999999818e+03
2.777699999999999818e+03
2.801699999999999818e+03
2.825699999999999818e+03
2.849699999999999818e+03
2.873699999999999818e+03
2.897699999999999818e+03
2.921699999999999818e+03
2.945699999999999818e+03
2.969699999999999818e+03
2.993699999999999818e+03
3.017699999999999818e+03
3.041699999999999818e+03
3.065699999999999818e+03
3.089699999999999818e+03
3.113699999999999818e+03
3.137699999999999818e+03
3.161699999999999818e+03
3.185699999999999818e+03
3.209699999999999818e+03
3.233699999999999818e+03
3.257699999999999818e+03
3.281699999999999818e+03
3.305699999999999818e+03
3.329699999999999818e+03
3.353699999999999818e+03
3.377699999999999818e+03
3.401699999999999818e+03
3.425699999999999818e+03
3.449699999999999818e+03
3.473699999999999818e+03
3.497699999999999818e+03
3.521699999999999818e+03
3.545699999999999818e+03
3.569699999999999818e+03
3.593699999999999818e+03
3.617699999999999818e+03
3.641699999999999818e+03
