Real part;Imaginary part;1:nQ, 2:nZ
107.66009842991701;9.804488403168684e-05;
107.28404172181389;0.00011542978274255203;
106.90798501371074;0.00013281468145341798;
106.53192830560764;0.00015019958016428318;
106.15587159750449;0.00016758447887514914;
105.77981488940135;0.00018496937758601432;
105.37216058039195;0.0002039168323511574;
104.96184236215991;0.0002229960220380815;
104.55152414392785;0.0002420752117250064;
104.14120592569583;0.0002611544014119305;
103.73088770746378;0.0002802335910988555;
103.32056948923173;0.00029931278078577955;
102.91025127099968;0.0003183919704727045;
102.49993305276766;0.00033747116015962856;
102.08961483453561;0.0003565503498465526;
101.67929661630356;0.00037562953953347756;
101.26897839807151;0.00039470872922040164;
100.85866017983948;0.0004137879189073265;
100.44834196160744;0.0004328671085942507;
100.03802374337538;0.0004519462982811757;
99.62770552514334;0.00047102548796809965;
99.21819368231843;0.0004894603881778635;
98.88851300479973;0.00044411063014882814;
98.55883232728104;0.00039876087211979046;
98.22915164976234;0.0003534111140907549;
97.89947097224365;0.00030806135606171737;
97.56979029472494;0.0002627115980326818;
97.24010961720624;0.0002173618400036443;
96.91042893968753;0.00017201208197460875;
96.58074826216884;0.0001266623239455712;
96.25106758465014;8.131256591653566e-05;
95.92138690713145;3.5962807887498144e-05;
95.59170622961275;-9.386950141537396e-06;
95.26202555209404;-5.473670817057497e-05;
94.93234487457536;-0.00010008646619961048;
94.60266419705667;-0.00014543622422864814;
94.27298351953797;-0.00019078598225768357;
93.94330284201925;-0.0002361357402867211;
93.62374336735886;-0.00027998055298390946;
93.32234858073325;-0.0003211244157203802;
93.02095379410764;-0.0003622682784568528;
92.71955900748203;-0.00040341214119332344;
92.41816422085643;-0.000444556003929796;
92.11676943423083;-0.0004856998666662668;
91.82556882255513;-0.0005150110267838951;
91.56058180360777;-0.000513895237310211;
91.2955947846604;-0.0005127794478365268;
91.03060776571303;-0.0005116636583628425;
90.76562074676565;-0.0005105478688891583;
90.5006337278183;-0.0005094320794154741;
90.23564670887092;-0.00050831628994179;
89.94722374066025;-0.0005070204821922991;
89.6570216522392;-0.0005057110085080886;
89.36681956381814;-0.000504401534823878;
89.07661747539709;-0.0005030920611396675;
88.78641538697605;-0.000501782587455457;
88.49621329855498;-0.0005004731137712463;
88.20601121013394;-0.0004991636400870358;
87.91580912171287;-0.0004978541664028253;
87.62560703329183;-0.0004965446927186148;
87.33540494487077;-0.0004952352190344042;
87.04520285644972;-0.0004939257453501938;
86.75500076802868;-0.0004926162716659832;
86.46479867960763;-0.0004913067979817727;
86.17459659118657;-0.0004899973242975623;
